unitNo,timeStamp,event,destination,long,lang,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,speed,un
465236,17/03/2016 19:36,START,St John,51.468582,-0.020958,1,1,1,1,0,0,1,0,0,1,0.29,NULL
465236,17/03/2016 19:38,STOP,Lewisham,51.465287,-0.011068,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 19:38,START,Lewisham,51.465241,-0.01108,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 19:40,STOP,Blackheath,51.465735,0.008299,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 19:41,START,Blackheath,51.465694,0.008355,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 19:44,STOP,Kidbrooke,51.461602,0.029096,0,0,0,0,0,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 19:44,START,Kidbrooke,51.461547,0.02902,1,1,1,1,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 19:47,STOP,Eltham,51.455841,0.054095,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 19:47,START,Eltham,51.455821,0.054149,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 19:50,STOP,Falconwood,51.459514,0.081139,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,17/03/2016 19:50,START,Falconwood,51.459493,0.081233,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 19:53,STOP,Welling,51.464932,0.10296,0,0,0,0,0,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 19:53,START,Welling,51.464936,0.103009,1,1,1,0,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 19:56,STOP,Bexleyheath,51.463554,0.134744,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 19:57,START,Bexleyheath,51.463554,0.134829,1,1,1,0,0,0,1,0,0,1,0.39,NULL
465236,17/03/2016 20:00,STOP,Barnehurst,51.464957,0.161283,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,17/03/2016 20:03,START,Barnehurst,51.464956,0.161357,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 20:43,STOP,Grove Park Shed,51.43585,0.015611,0,0,0,0,0,0,1,1,1,1,0.7,NULL
465236,17/03/2016 20:44,START,Grove Park Shed,51.435817,0.015665,1,0,0,0,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 20:46,STOP,Grove Park Shed,51.433375,0.019393,0,0,0,0,0,0,1,1,0,1,0.68,NULL
465236,18/03/2016 06:11,START,Grove Park Shed,51.433268,0.019536,1,1,1,0,0,0,1,0,0,0,1.06,NULL
465236,18/03/2016 06:51,STOP,Slade Green,51.467763,0.190253,0,0,0,0,0,1,0,1,0,0,-0.05,NULL
465236,18/03/2016 06:53,START,Slade Green,51.46779,0.190208,1,1,1,1,0,0,1,0,0,0,0.36,NULL
465236,18/03/2016 06:56,STOP,Erith,51.481684,0.175039,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 06:56,START,Erith,51.481804,0.17498,1,1,1,1,0,0,1,0,0,0,1.06,NULL
465236,18/03/2016 06:58,STOP,Belvedere,51.492206,0.153988,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 06:59,START,Belvedere,51.492184,0.15394,1,1,1,1,0,0,1,0,0,0,0.34,NULL
465236,18/03/2016 07:01,STOP,Abbey Wood,51.490946,0.120194,0,0,0,0,1,0,0,1,1,0,-0.05,NULL
465236,18/03/2016 07:02,START,Abbey Wood,51.49094,0.120146,1,1,1,1,0,0,1,0,0,0,1.47,NULL
465236,18/03/2016 07:04,STOP,Plumstead,51.489846,0.085091,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 07:05,START,Plumstead,51.489834,0.084976,1,1,1,1,0,0,1,0,0,0,1.04,NULL
465236,18/03/2016 07:07,STOP,Woolwich Arsenal,51.489498,0.071338,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 07:08,START,Woolwich Arsenal,51.489503,0.071265,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,18/03/2016 07:10,STOP,Woolwich Dockyard,51.491043,0.055602,0,0,0,0,0,1,0,1,0,0,-0.1,NULL
465236,18/03/2016 07:10,START,Woolwich Dockyard,51.491107,0.055607,1,1,1,1,0,0,1,0,0,0,0.99,NULL
465236,18/03/2016 07:13,STOP,Charlton,51.486817,0.031304,0,0,0,0,0,1,0,1,0,0,0,NULL
465236,18/03/2016 07:14,START,Charlton,51.486804,0.031229,1,1,1,1,0,0,1,0,0,0,0.34,NULL
465236,18/03/2016 07:15,STOP,Westcombe Park,51.484278,0.019118,0,0,0,0,0,1,0,1,0,0,-0.15,NULL
465236,18/03/2016 07:16,START,Westcombe Park,51.484271,0.019072,1,1,1,0,0,0,1,0,0,0,0.31,NULL
465236,18/03/2016 07:17,STOP,Maze Hill,51.482639,0.00454,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 07:18,START,Maze Hill,51.482656,0.004517,1,1,1,1,0,0,1,0,0,0,0.6,NULL
465236,18/03/2016 07:20,STOP,Greenwich,51.478305,-0.013393,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 07:21,START,Greenwich,51.478347,-0.013395,1,1,1,0,0,0,1,0,0,0,0.65,NULL
465236,18/03/2016 07:23,STOP,Deptford,51.478655,-0.02511,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 07:24,START,Deptford,51.478664,-0.025152,1,1,1,0,0,0,1,0,0,0,1.02,NULL
465236,18/03/2016 07:30,STOP,London Bridge,51.503782,-0.083385,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,18/03/2016 07:31,START,London Bridge,51.503833,-0.083402,1,1,1,1,0,0,1,0,0,0,0.12,NULL
465236,18/03/2016 07:35,STOP,London Cannon Street,51.509379,-0.091413,0,0,0,0,1,0,0,1,1,0,-0.07,NULL
465236,18/03/2016 07:44,START,London Cannon Street,51.508766,-0.091473,1,1,1,1,0,0,1,0,0,1,0.41,NULL
465236,18/03/2016 07:47,STOP,London Bridge,51.504263,-0.083344,0,0,0,0,0,1,0,1,1,1,0.02,NULL
465236,18/03/2016 07:48,START,London Bridge,51.504267,-0.08281,1,1,1,0,0,0,1,0,0,1,0.36,NULL
465236,18/03/2016 07:53,STOP,Deptford,51.478758,-0.025512,0,0,0,0,1,0,0,1,0,1,0.02,NULL
465236,18/03/2016 07:53,START,Deptford,51.478711,-0.025462,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 07:55,STOP,Greenwich,51.478273,-0.013647,0,0,0,0,1,0,0,1,0,1,-0.07,NULL
465236,18/03/2016 07:58,START,Greenwich,51.478332,-0.013573,1,1,1,1,0,0,1,0,0,1,0.05,NULL
465236,18/03/2016 08:01,STOP,Maze Hill,51.482728,0.005579,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:01,START,Maze Hill,51.482715,0.00567,1,1,1,0,0,0,1,0,0,1,0.34,NULL
465236,18/03/2016 08:03,STOP,Westcombe Park,51.484275,0.018937,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:04,START,Westcombe Park,51.484257,0.019042,1,1,0,0,0,0,1,0,0,1,0.36,NULL
465236,18/03/2016 08:06,STOP,Charlton,51.486875,0.031541,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:07,START,Charlton,51.4869,0.031624,1,1,1,0,0,0,1,0,0,1,0.73,NULL
465236,18/03/2016 08:10,STOP,Woolwich Dockyard,51.491101,0.056239,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,18/03/2016 08:10,START,Woolwich Dockyard,51.491123,0.056322,1,1,1,1,0,0,1,0,0,1,0.15,NULL
465236,18/03/2016 08:12,STOP,Woolwich Arsenal,51.489495,0.071108,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:13,START,Woolwich Arsenal,51.489479,0.071141,1,1,1,0,0,0,1,0,0,1,0.65,NULL
465236,18/03/2016 08:15,STOP,Plumstead,51.489783,0.085159,0,0,0,0,1,0,0,1,0,1,0.1,NULL
465236,18/03/2016 08:15,START,Plumstead,51.489756,0.085003,1,1,1,1,0,0,1,0,0,1,0.73,NULL
465236,18/03/2016 08:18,STOP,Abbey Wood,51.4911,0.120826,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:18,START,Abbey Wood,51.491107,0.120877,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 08:21,STOP,Belvedere,51.492213,0.154277,0,0,0,0,1,0,0,1,0,1,0.05,NULL
465236,18/03/2016 08:21,START,Belvedere,51.492218,0.154328,1,1,1,0,0,0,1,0,0,1,0.36,NULL
465236,18/03/2016 08:24,STOP,Erith,51.480844,0.176162,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,18/03/2016 08:24,START,Erith,51.480819,0.176203,1,1,1,1,0,0,1,0,0,1,0.68,NULL
465236,18/03/2016 08:26,STOP,Slade Green,51.467535,0.190477,0,0,0,0,1,0,0,1,1,1,-0.07,NULL
465236,18/03/2016 08:31,START,Slade Green,51.467486,0.190538,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 08:36,STOP,Barnehurst,51.465023,0.159341,0,0,0,0,0,0,0,1,0,1,-0.05,NULL
465236,18/03/2016 08:38,START,Barnehurst,51.465011,0.159221,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 08:41,STOP,Bexleyheath,51.463597,0.132211,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:41,START,Bexleyheath,51.463606,0.132095,1,1,1,0,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 08:44,STOP,Welling,51.46473,0.101152,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,18/03/2016 08:45,START,Welling,51.464756,0.101072,1,1,1,0,0,0,1,0,0,1,0.73,NULL
465236,18/03/2016 08:47,STOP,Falconwood,51.4592,0.079205,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,18/03/2016 08:47,START,Falconwood,51.459145,0.079126,1,1,1,0,0,0,1,0,0,1,0.34,NULL
465236,18/03/2016 08:49,STOP,Eltham,51.455524,0.051542,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,18/03/2016 08:50,START,Eltham,51.455514,0.051498,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 08:53,STOP,Kidbrooke,51.462266,0.027257,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:53,START,Kidbrooke,51.462269,0.027195,1,1,1,0,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 08:56,STOP,Blackheath,51.465625,0.006189,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,18/03/2016 08:57,START,Blackheath,51.465632,0.006138,1,1,1,0,0,0,1,0,0,1,0.65,NULL
465236,18/03/2016 09:00,STOP,Lewisham,51.465845,-0.014081,0,0,0,0,1,0,0,1,1,1,-0.07,NULL
465236,18/03/2016 09:01,START,Lewisham,51.46585,-0.014163,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 09:04,STOP,New Cross,51.477281,-0.033163,0,0,0,0,1,0,0,1,0,1,-0.05,NULL
465236,18/03/2016 09:04,START,New Cross,51.477319,-0.033151,1,1,1,0,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 09:12,STOP,London Bridge,51.504853,-0.084731,0,0,0,0,1,0,0,1,1,1,0.02,NULL
465236,18/03/2016 09:14,START,London Bridge,51.50493,-0.084816,1,1,1,0,0,0,1,0,0,1,0.75,NULL
465236,18/03/2016 09:19,STOP,London Cannon Street,51.509568,-0.092567,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465236,18/03/2016 09:26,START,London Cannon Street,51.509183,-0.088214,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 09:30,STOP,London Bridge,51.505188,-0.084938,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,18/03/2016 09:31,START,London Bridge,51.505245,-0.084864,1,1,1,1,0,0,1,0,0,0,0.31,NULL
465236,18/03/2016 09:36,STOP,Deptford,51.479308,-0.027544,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 09:37,START,Deptford,51.479291,-0.027479,1,1,1,1,0,0,1,0,0,0,0.31,NULL
465236,18/03/2016 09:38,STOP,Greenwich,51.478142,-0.015884,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 09:39,START,Greenwich,51.478193,-0.015889,1,1,1,0,0,0,1,0,0,0,0.53,NULL
465236,18/03/2016 09:41,STOP,Maze Hill,51.482668,0.003381,0,0,0,0,0,1,0,1,0,0,-0.07,NULL
465236,18/03/2016 09:42,START,Maze Hill,51.482682,0.003447,1,1,1,1,0,0,1,0,0,0,0.36,NULL
465236,18/03/2016 09:43,STOP,Westcombe Park,51.484041,0.016772,0,0,0,0,0,1,0,1,0,0,0,NULL
465236,18/03/2016 09:44,START,Westcombe Park,51.484026,0.016814,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,18/03/2016 09:45,STOP,Charlton,51.486523,0.029357,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 09:46,START,Charlton,51.486519,0.029383,1,1,1,1,0,0,1,0,0,0,0.29,NULL
465236,18/03/2016 09:48,STOP,Woolwich Dockyard,51.491251,0.054128,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 09:49,START,Woolwich Dockyard,51.491248,0.054224,1,1,1,1,0,0,1,0,0,0,1.4,NULL
465236,18/03/2016 09:51,STOP,Woolwich Arsenal,51.48992,0.06909,0,0,0,0,0,1,0,1,0,0,-0.05,NULL
465236,18/03/2016 09:51,START,Woolwich Arsenal,51.489888,0.069092,1,1,1,1,0,0,1,0,0,0,0.68,NULL
465236,18/03/2016 09:53,STOP,Plumstead,51.489761,0.083146,0,0,0,0,0,1,0,1,0,0,-0.07,NULL
465236,18/03/2016 09:54,START,Plumstead,51.489764,0.083159,1,1,1,1,0,0,1,0,0,0,1.04,NULL
465236,18/03/2016 09:56,STOP,Abbey Wood,51.491048,0.118575,0,0,0,0,0,1,0,1,0,0,-0.07,NULL
465236,18/03/2016 09:57,START,Abbey Wood,51.491031,0.11865,1,1,1,1,0,0,1,0,0,0,0.68,NULL
465236,18/03/2016 09:59,STOP,Belvedere,51.492212,0.152063,0,0,0,0,0,1,0,1,0,0,-0.07,NULL
465236,18/03/2016 09:59,START,Belvedere,51.492234,0.152155,1,1,1,1,0,0,1,0,0,0,0.31,NULL
465236,18/03/2016 10:02,STOP,Erith,51.481924,0.174802,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 10:02,START,Erith,51.481891,0.17482,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465236,18/03/2016 10:05,STOP,Slade Green,51.468763,0.189406,0,0,0,0,0,1,0,1,0,0,-0.05,NULL
465236,18/03/2016 10:06,START,Slade Green,51.468719,0.189443,1,1,1,1,0,0,1,0,0,0,1.09,NULL
465236,18/03/2016 10:10,STOP,Dartford,51.447923,0.218013,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 10:22,START,Dartford,51.447901,0.218089,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 10:28,STOP,Barnehurst,51.465023,0.159382,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 10:29,START,Barnehurst,51.465014,0.159314,1,1,0,0,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 10:31,STOP,Bexleyheath,51.463645,0.132233,0,0,0,0,1,0,0,0,1,1,-0.07,NULL
465236,18/03/2016 10:32,START,Bexleyheath,51.463656,0.13214,1,1,1,1,0,0,1,0,0,1,1.4,NULL
465236,18/03/2016 10:34,STOP,Welling,51.464711,0.101136,0,0,0,0,1,0,0,0,1,1,-0.07,NULL
465236,18/03/2016 10:35,START,Welling,51.464715,0.10106,1,1,0,0,0,0,1,0,0,1,0.07,NULL
465236,18/03/2016 10:37,STOP,Falconwood,51.459201,0.079236,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 10:38,START,Falconwood,51.459195,0.079132,1,1,0,0,0,0,1,0,0,1,0.31,NULL
465236,18/03/2016 10:40,STOP,Eltham,51.455539,0.051559,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 10:41,START,Eltham,51.455546,0.051533,1,1,0,0,0,0,1,0,0,1,1.11,NULL
465236,18/03/2016 10:43,STOP,Kidbrooke,51.462256,0.027213,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 10:44,START,Kidbrooke,51.462264,0.027182,1,1,0,0,0,0,1,0,0,1,0.65,NULL
465236,18/03/2016 10:47,STOP,Blackheath,51.465546,0.006148,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,18/03/2016 10:48,START,Blackheath,51.465546,0.006105,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,18/03/2016 10:50,STOP,Lewisham,51.465815,-0.014092,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 10:51,START,Lewisham,51.465827,-0.01415,1,1,0,0,0,0,1,0,0,1,1.11,NULL
465236,18/03/2016 11:03,STOP,Waterloo East,51.504083,-0.109458,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,18/03/2016 11:04,START,Waterloo East,51.504001,-0.109536,1,1,0,0,0,0,1,0,0,1,0.1,NULL
465236,18/03/2016 11:07,STOP,Charing Cross,51.507389,-0.122763,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,18/03/2016 11:17,START,Charing Cross,51.507663,-0.122955,1,1,0,0,0,0,1,0,0,0,0.36,NULL
465236,18/03/2016 11:20,STOP,Waterloo East,51.504091,-0.109665,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,18/03/2016 11:20,START,Waterloo East,51.50412,-0.109554,1,1,0,0,0,0,1,0,0,0,1.09,NULL
465236,18/03/2016 11:36,STOP,Ladywell,51.456539,-0.018887,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465236,18/03/2016 11:36,START,Ladywell,51.456428,-0.018852,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 11:38,STOP,Catford / Catford Bridge,51.446013,-0.024545,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,18/03/2016 11:39,START,Catford / Catford Bridge,51.44598,-0.02457,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 11:41,STOP,Lower Sydenham,51.425839,-0.03298,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,18/03/2016 11:42,START,Lower Sydenham,51.425813,-0.033014,1,1,1,0,0,0,1,0,0,0,1.04,NULL
465236,18/03/2016 11:43,STOP,New Beckenham,51.417783,-0.034837,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,18/03/2016 11:44,START,New Beckenham,51.417764,-0.034849,1,1,1,1,0,0,1,0,0,0,0.39,NULL
465236,18/03/2016 11:46,STOP,Clock House,51.408818,-0.040273,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,18/03/2016 11:46,START,Clock House,51.408701,-0.040308,1,1,0,0,0,0,1,0,0,0,0.36,NULL
465236,18/03/2016 11:48,STOP,Elmers End,51.398664,-0.048866,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,18/03/2016 11:49,START,Elmers End,51.398584,-0.048964,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465236,18/03/2016 11:52,STOP,Eden Park,51.391085,-0.027744,0,0,0,0,0,1,0,0,1,0,-0.07,NULL
465236,18/03/2016 11:53,START,Eden Park,51.391075,-0.02769,1,1,1,1,0,0,1,0,0,0,0.68,NULL
465236,18/03/2016 11:55,STOP,West Wickham,51.382144,-0.015857,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,18/03/2016 11:56,START,West Wickham,51.382136,-0.01583,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 11:59,STOP,Hayes,51.376764,0.007865,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465236,18/03/2016 12:08,START,Hayes,51.376788,0.007932,1,1,0,0,0,0,1,0,0,1,1.38,NULL
465236,18/03/2016 12:11,STOP,West Wickham,51.381657,-0.015073,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 12:11,START,West Wickham,51.381675,-0.015127,1,1,0,0,0,0,1,0,0,1,0.87,NULL
465236,18/03/2016 12:13,STOP,Eden Park,51.390625,-0.027037,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,18/03/2016 12:14,START,Eden Park,51.390646,-0.027101,1,1,0,0,0,0,1,0,0,1,1.06,NULL
465236,18/03/2016 12:17,STOP,Elmers End,51.398479,-0.049145,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 12:18,START,Elmers End,51.398506,-0.049177,1,1,0,0,0,0,1,0,0,1,1.43,NULL
465236,18/03/2016 12:20,STOP,Clock House,51.40852,-0.040518,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,18/03/2016 12:21,START,Clock House,51.408528,-0.04047,1,1,0,0,0,0,1,0,0,1,0.1,NULL
465236,18/03/2016 12:23,STOP,New Beckenham,51.417768,-0.034948,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 12:23,START,New Beckenham,51.417798,-0.034962,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 12:25,STOP,Lower Sydenham,51.425366,-0.033141,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 12:26,START,Lower Sydenham,51.425366,-0.033131,1,1,0,0,0,0,1,0,0,1,0.65,NULL
465236,18/03/2016 12:28,STOP,Catford / Catford Bridge,51.445913,-0.024633,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 12:29,START,Catford / Catford Bridge,51.445969,-0.024624,1,1,0,0,0,0,1,0,0,1,0.31,NULL
465236,18/03/2016 12:31,STOP,Ladywell,51.456335,-0.01896,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,18/03/2016 12:32,START,Ladywell,51.456371,-0.018955,1,1,0,0,0,0,1,0,0,1,1.06,NULL
465236,18/03/2016 12:44,STOP,Waterloo East,51.504093,-0.109445,0,0,0,0,1,0,0,0,1,1,-0.07,NULL
465236,18/03/2016 12:45,START,Waterloo East,51.504091,-0.109476,1,1,1,0,0,0,1,0,0,1,1.06,NULL
465236,18/03/2016 12:48,STOP,Charing Cross,51.507306,-0.123139,0,0,0,0,0,1,0,1,1,1,0,NULL
465236,18/03/2016 13:03,START,Charing Cross,51.508144,-0.123018,1,0,0,0,0,0,1,0,0,0,0.17,NULL
465236,18/03/2016 13:05,STOP,Waterloo East,51.504065,-0.109653,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 13:06,START,Waterloo East,51.504067,-0.109603,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 13:18,STOP,Lewisham,51.465625,-0.013193,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,18/03/2016 13:19,START,Lewisham,51.465621,-0.013142,1,1,1,0,0,0,1,0,0,0,0.31,NULL
465236,18/03/2016 13:21,STOP,Blackheath,51.465588,0.006145,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,18/03/2016 13:22,START,Blackheath,51.465641,0.006211,1,1,0,0,0,0,1,0,0,0,1.06,NULL
465236,18/03/2016 13:25,STOP,Kidbrooke,51.462295,0.027233,0,0,0,0,0,1,0,1,0,0,-0.02,NULL
465236,18/03/2016 13:25,START,Kidbrooke,51.462263,0.027295,1,1,0,0,0,0,1,0,0,0,1.11,NULL
465236,18/03/2016 13:28,STOP,Eltham,51.455625,0.051976,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,18/03/2016 13:28,START,Eltham,51.455652,0.052046,1,1,0,0,0,0,1,0,0,0,0.7,NULL
465236,18/03/2016 13:31,STOP,Falconwood,51.459064,0.078235,0,0,0,0,0,1,0,1,1,0,0,NULL
465236,18/03/2016 13:31,START,Falconwood,51.459111,0.078343,1,1,0,0,0,0,1,0,0,0,0.34,NULL
465236,18/03/2016 13:33,STOP,Welling,51.464709,0.100785,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 13:33,START,Welling,51.464724,0.100857,1,0,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 13:36,STOP,Bexleyheath,51.463559,0.132478,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 13:36,START,Bexleyheath,51.463602,0.132655,1,1,1,1,0,0,1,0,0,0,0.75,NULL
465236,18/03/2016 13:39,STOP,Barnehurst,51.465033,0.159112,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 13:39,START,Barnehurst,51.465015,0.159114,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,18/03/2016 13:46,STOP,Dartford,51.447894,0.218045,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,18/03/2016 13:52,START,Dartford,51.447869,0.218089,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 13:58,STOP,Barnehurst,51.465039,0.159399,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,18/03/2016 13:59,START,Barnehurst,51.465085,0.159342,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 14:01,STOP,Bexleyheath,51.463619,0.132191,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 14:02,START,Bexleyheath,51.463634,0.132116,1,1,0,0,0,0,1,0,0,1,0.65,NULL
465236,18/03/2016 14:04,STOP,Welling,51.464721,0.101145,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 14:05,START,Welling,51.464723,0.101081,1,1,0,0,0,0,1,0,0,1,0.39,NULL
465236,18/03/2016 14:07,STOP,Falconwood,51.459256,0.079211,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 14:07,START,Falconwood,51.459221,0.079165,1,1,0,0,0,0,1,0,0,1,0.36,NULL
465236,18/03/2016 14:09,STOP,Eltham,51.455528,0.051562,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 14:10,START,Eltham,51.455521,0.05154,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 14:12,STOP,Kidbrooke,51.462277,0.027225,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,18/03/2016 14:13,START,Kidbrooke,51.462287,0.027191,1,1,0,0,0,0,1,0,0,1,0.7,NULL
465236,18/03/2016 14:16,STOP,Blackheath,51.465588,0.006185,0,0,0,0,1,0,0,0,1,1,-0.12,NULL
465236,18/03/2016 14:17,START,Blackheath,51.465582,0.006124,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,18/03/2016 14:19,STOP,Lewisham,51.465817,-0.014061,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,18/03/2016 14:20,START,Lewisham,51.465818,-0.014096,1,1,0,0,0,0,1,0,0,1,0.36,NULL
465236,18/03/2016 14:31,STOP,Waterloo East,51.504084,-0.10943,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,18/03/2016 14:32,START,Waterloo East,51.504083,-0.109464,1,1,0,0,0,0,1,0,0,1,0.34,NULL
